"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:0051883"	"killing of cells in other organism involved in symbiotic interaction"	0.000182608794494228	0.00160026056947434	-1
"GO:0051956"	"negative regulation of amino acid transport"	0.000182608794494228	0.00160026056947434	-1
"GO:0090026"	"positive regulation of monocyte chemotaxis"	0.000182608794494228	0.00160026056947434	-1
"GO:1903978"	"regulation of microglial cell activation"	0.000182608794494228	0.00160026056947434	-1
"GO:0002715"	"regulation of natural killer cell mediated immunity"	0.000182917248379004	0.00160026056947434	-1
"GO:0032732"	"positive regulation of interleukin-1 production"	0.000182917248379004	0.00160026056947434	-1
"GO:2000351"	"regulation of endothelial cell apoptotic process"	0.000182917248379004	0.00160026056947434	-1
"GO:0007599"	"hemostasis"	0.000184847813772653	0.00161091842330195	-1
"GO:1903707"	"negative regulation of hemopoiesis"	0.000184847813772653	0.00161091842330195	-1
"GO:0001936"	"regulation of endothelial cell proliferation"	0.000186431687372562	0.00162159715766558	-1
"GO:0051897"	"positive regulation of protein kinase B signaling"	0.000189844328260258	0.00164811112614423	-1
"GO:0019835"	"cytolysis"	0.000192209076717116	0.001659087125938	-1
"GO:0034122"	"negative regulation of toll-like receptor signaling pathway"	0.000192209076717116	0.001659087125938	-1
"GO:1904707"	"positive regulation of vascular smooth muscle cell proliferation"	0.000192209076717116	0.001659087125938	-1
"GO:0050817"	"coagulation"	0.000194590571261369	0.00166936037265671	-1
"GO:0034144"	"negative regulation of toll-like receptor 4 signaling pathway"	0.000194875586284047	0.00166936037265671	-1
"GO:0035425"	"autocrine signaling"	0.000194875586284047	0.00166936037265671	-1
"GO:0043313"	"regulation of neutrophil degranulation"	0.000194875586284047	0.00166936037265671	-1
"GO:0006898"	"receptor-mediated endocytosis"	0.000200279003320901	0.00171240440835621	-1
"GO:0045055"	"regulated exocytosis"	0.000202190980582936	0.00172304876295508	-1
"GO:0045058"	"T cell selection"	0.00020266680121426	0.00172304876295508	-1
"GO:0050732"	"negative regulation of peptidyl-tyrosine phosphorylation"	0.00020266680121426	0.00172304876295508	-1
"GO:0048771"	"tissue remodeling"	0.000213887519594537	0.00181503424226284	-1
"GO:0030101"	"natural killer cell activation"	0.00021710325914352	0.00183887273615382	-1
"GO:0051953"	"negative regulation of amine transport"	0.000220398060068422	0.0018598142270326	-1
"GO:0071398"	"cellular response to fatty acid"	0.000220398060068422	0.0018598142270326	-1
"GO:0032890"	"regulation of organic acid transport"	0.000224913638896661	0.00187474835919356	-1
"GO:0050851"	"antigen receptor-mediated signaling pathway"	0.00022501376499452	0.00187474835919356	-1
"GO:0002504"	"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	0.000225483773469224	0.00187474835919356	-1
"GO:0002755"	"MyD88-dependent toll-like receptor signaling pathway"	0.000225483773469224	0.00187474835919356	-1
"GO:0032930"	"positive regulation of superoxide anion generation"	0.000225483773469224	0.00187474835919356	-1
"GO:0033033"	"negative regulation of myeloid cell apoptotic process"	0.000225483773469224	0.00187474835919356	-1
"GO:0034143"	"regulation of toll-like receptor 4 signaling pathway"	0.000225483773469224	0.00187474835919356	-1
"GO:1904469"	"positive regulation of tumor necrosis factor secretion"	0.000225483773469224	0.00187474835919356	-1
"GO:0002792"	"negative regulation of peptide secretion"	0.000226446218089409	0.00187929586131816	-1
"GO:1901019"	"regulation of calcium ion transmembrane transporter activity"	0.000243249977762396	0.00201505430296578	-1
"GO:0072577"	"endothelial cell apoptotic process"	0.000247191053039613	0.00204395819542627	-1
"GO:0043122"	"regulation of I-kappaB kinase/NF-kappaB signaling"	0.000250025409407934	0.00206362212910964	-1
"GO:0033028"	"myeloid cell apoptotic process"	0.000251625479087381	0.00207304561368347	-1
"GO:0034764"	"positive regulation of transmembrane transport"	0.000266075857727785	0.00218811109909595	-1
"GO:0002863"	"positive regulation of inflammatory response to antigenic stimulus"	0.000275151555209435	0.00225454797864542	-1
"GO:0042094"	"interleukin-2 biosynthetic process"	0.000275151555209435	0.00225454797864542	-1
"GO:0046942"	"carboxylic acid transport"	0.000276270888344218	0.00225962609038137	-1
"GO:0006690"	"icosanoid metabolic process"	0.000281277181409471	0.00229642002078527	-1
"GO:0015849"	"organic acid transport"	0.000285721246468323	0.00229693382122658	-1
"GO:0031640"	"killing of cells of other organism"	0.000286102341724861	0.00229693382122658	-1
"GO:0044364"	"disruption of cells of other organism"	0.000286102341724861	0.00229693382122658	-1
"GO:2000403"	"positive regulation of lymphocyte migration"	0.000286102341724861	0.00229693382122658	-1
"GO:0001794"	"type IIa hypersensitivity"	0.000288957626415636	0.00229693382122658	-1
"GO:0001796"	"regulation of type IIa hypersensitivity"	0.000288957626415636	0.00229693382122658	-1
"GO:0001798"	"positive regulation of type IIa hypersensitivity"	0.000288957626415636	0.00229693382122658	-1
"GO:0002445"	"type II hypersensitivity"	0.000288957626415636	0.00229693382122658	-1
"GO:0002604"	"regulation of dendritic cell antigen processing and presentation"	0.000288957626415636	0.00229693382122658	-1
"GO:0002892"	"regulation of type II hypersensitivity"	0.000288957626415636	0.00229693382122658	-1
"GO:0002894"	"positive regulation of type II hypersensitivity"	0.000288957626415636	0.00229693382122658	-1
"GO:0030241"	"skeletal muscle myosin thick filament assembly"	0.000288957626415636	0.00229693382122658	-1
"GO:0034351"	"negative regulation of glial cell apoptotic process"	0.000288957626415636	0.00229693382122658	-1
"GO:0071688"	"striated muscle myosin thick filament assembly"	0.000288957626415636	0.00229693382122658	-1
"GO:1902023"	"L-arginine transport"	0.000288957626415636	0.00229693382122658	-1
"GO:0050878"	"regulation of body fluid levels"	0.000316521612566716	0.00251162676077062	-1
"GO:0032414"	"positive regulation of ion transmembrane transporter activity"	0.000318740803115759	0.0025248067469222	-1
"GO:0009620"	"response to fungus"	0.00032404571952044	0.00255786874239258	-1
"GO:2001024"	"negative regulation of response to drug"	0.00032404571952044	0.00255786874239258	-1
"GO:0002374"	"cytokine secretion involved in immune response"	0.000332208830845373	0.00259962031472945	-1
"GO:0009110"	"vitamin biosynthetic process"	0.000332208830845373	0.00259962031472945	-1
"GO:0010884"	"positive regulation of lipid storage"	0.000332208830845373	0.00259962031472945	-1
"GO:0050857"	"positive regulation of antigen receptor-mediated signaling pathway"	0.000332208830845373	0.00259962031472945	-1
"GO:0051043"	"regulation of membrane protein ectodomain proteolysis"	0.000332208830845373	0.00259962031472945	-1
"GO:0031032"	"actomyosin structure organization"	0.000345182580147819	0.00269647808291638	-1
"GO:0014911"	"positive regulation of smooth muscle cell migration"	0.000359113847989106	0.00279564876842466	-1
"GO:0032677"	"regulation of interleukin-8 production"	0.000359113847989106	0.00279564876842466	-1
"GO:0045444"	"fat cell differentiation"	0.000362943015693632	0.00282060353948848	-1
"GO:0003009"	"skeletal muscle contraction"	0.000365678539913636	0.00282454600024474	-1
"GO:0050706"	"regulation of interleukin-1 beta secretion"	0.000365678539913636	0.00282454600024474	-1
"GO:0098801"	"regulation of renal system process"	0.000365678539913636	0.00282454600024474	-1
"GO:0030041"	"actin filament polymerization"	0.000365948254729917	0.00282454600024474	-1
"GO:0016485"	"protein processing"	0.000376922391429006	0.00290429297518466	-1
"GO:0010827"	"regulation of glucose transmembrane transport"	0.000380148839759431	0.0029241721126393	-1
"GO:1904019"	"epithelial cell apoptotic process"	0.00038248416709625	0.00293714072627562	-1
"GO:0043902"	"positive regulation of multi-organism process"	0.000383164361574644	0.0029373769616985	-1
"GO:0002437"	"inflammatory response to antigenic stimulus"	0.000392471674640172	0.00300363686023265	-1
"GO:0035743"	"CD4-positive, alpha-beta T cell cytokine production"	0.000397262125499456	0.00303516316492236	-1
"GO:0001935"	"endothelial cell proliferation"	0.000401484368035003	0.00306224923545079	-1
"GO:0031034"	"myosin filament assembly"	0.000408061294389198	0.00307610205753724	-1
"GO:0070391"	"response to lipoteichoic acid"	0.000408061294389198	0.00307610205753724	-1
"GO:0071223"	"cellular response to lipoteichoic acid"	0.000408061294389198	0.00307610205753724	-1
"GO:1902563"	"regulation of neutrophil activation"	0.000408061294389198	0.00307610205753724	-1
"GO:2000389"	"regulation of neutrophil extravasation"	0.000408061294389198	0.00307610205753724	-1
"GO:2000391"	"positive regulation of neutrophil extravasation"	0.000408061294389198	0.00307610205753724	-1
"GO:2000551"	"regulation of T-helper 2 cell cytokine production"	0.000408061294389198	0.00307610205753724	-1
"GO:0034767"	"positive regulation of ion transmembrane transport"	0.00041962439832695	0.00315800524730915	-1
"GO:0045661"	"regulation of myoblast differentiation"	0.000428201445275459	0.00321720122422077	-1
"GO:0030282"	"bone mineralization"	0.000430469759100061	0.00322888013334922	-1
"GO:0062012"	"regulation of small molecule metabolic process"	0.00044124179473987	0.00330419973113978	-1
"GO:2001023"	"regulation of response to drug"	0.000456232853478632	0.00341081189468405	-1
"GO:0030832"	"regulation of actin filament length"	0.000458924510562575	0.00342527320342331	-1
"GO:0002823"	"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	0.000460932204450427	0.00343459038011414	-1
"GO:0006959"	"humoral immune response"	0.000467942543284891	0.00348109230802231	-1
"GO:0032928"	"regulation of superoxide anion generation"	0.00047092624975649	0.00349753600599114	-1
"GO:0032411"	"positive regulation of transporter activity"	0.000483233094494421	0.00358305456786601	-1
"GO:0042267"	"natural killer cell mediated cytotoxicity"	0.000507241228863385	0.0037549133848594	-1
"GO:0051952"	"regulation of amine transport"	0.000511514347784893	0.00378035848861286	-1
"GO:0032535"	"regulation of cellular component size"	0.000512425560987551	0.0037809148651659	-1
"GO:0070232"	"regulation of T cell apoptotic process"	0.000515026222320562	0.00379391466377183	-1
"GO:0045862"	"positive regulation of proteolysis"	0.000525820275415605	0.00386713025317851	-1
"GO:0042060"	"wound healing"	0.000540819399257841	0.0039709839981221	-1
"GO:0034114"	"regulation of heterotypic cell-cell adhesion"	0.000553822823033337	0.00398205492426287	-1
"GO:0042533"	"tumor necrosis factor biosynthetic process"	0.000553822823033337	0.00398205492426287	-1
"GO:0042534"	"regulation of tumor necrosis factor biosynthetic process"	0.000553822823033337	0.00398205492426287	-1
"GO:0045408"	"regulation of interleukin-6 biosynthetic process"	0.000553822823033337	0.00398205492426287	-1
"GO:0050832"	"defense response to fungus"	0.000553822823033337	0.00398205492426287	-1
"GO:0055094"	"response to lipoprotein particle"	0.000553822823033337	0.00398205492426287	-1
"GO:0090280"	"positive regulation of calcium ion import"	0.000553822823033337	0.00398205492426287	-1
"GO:0002468"	"dendritic cell antigen processing and presentation"	0.000554652797321603	0.00398205492426287	-1
"GO:0010744"	"positive regulation of macrophage derived foam cell differentiation"	0.000554652797321603	0.00398205492426287	-1
"GO:0015809"	"arginine transport"	0.000554652797321603	0.00398205492426287	-1
"GO:0034135"	"regulation of toll-like receptor 2 signaling pathway"	0.000554652797321603	0.00398205492426287	-1
"GO:0035630"	"bone mineralization involved in bone maturation"	0.000554652797321603	0.00398205492426287	-1
"GO:0042368"	"vitamin D biosynthetic process"	0.000554652797321603	0.00398205492426287	-1
"GO:2000343"	"positive regulation of chemokine (C-X-C motif) ligand 2 production"	0.000554652797321603	0.00398205492426287	-1
"GO:0032757"	"positive regulation of interleukin-8 production"	0.000573755573359299	0.00410616528212676	-1
"GO:0061098"	"positive regulation of protein tyrosine kinase activity"	0.000573755573359299	0.00410616528212676	-1
"GO:0002228"	"natural killer cell mediated immunity"	0.000597189001551662	0.00426711825279331	-1
"GO:0051495"	"positive regulation of cytoskeleton organization"	0.000628218611310875	0.00448175517185976	-1
"GO:0030890"	"positive regulation of B cell proliferation"	0.000637369134499987	0.00453977745614613	-1
"GO:0015837"	"amine transport"	0.000638359155894084	0.00453977745614613	-1
"GO:0046637"	"regulation of alpha-beta T cell differentiation"	0.000646563640055511	0.00457664509073078	-1
"GO:0042226"	"interleukin-6 biosynthetic process"	0.000646578866455222	0.00457664509073078	-1
"GO:0055003"	"cardiac myofibril assembly"	0.000646578866455222	0.00457664509073078	-1
"GO:0030808"	"regulation of nucleotide biosynthetic process"	0.0006990427172908	0.00492487571698799	-1
"GO:1900371"	"regulation of purine nucleotide biosynthetic process"	0.0006990427172908	0.00492487571698799	-1
"GO:2000107"	"negative regulation of leukocyte apoptotic process"	0.0006990427172908	0.00492487571698799	-1
"GO:2000116"	"regulation of cysteine-type endopeptidase activity"	0.000703368385604613	0.00492958938775092	-1
"GO:0045981"	"positive regulation of nucleotide metabolic process"	0.000706120273102317	0.00492958938775092	-1
"GO:1900544"	"positive regulation of purine nucleotide metabolic process"	0.000706120273102317	0.00492958938775092	-1
"GO:0002605"	"negative regulation of dendritic cell antigen processing and presentation"	0.000710610718729516	0.00492958938775092	-1
"GO:0048769"	"sarcomerogenesis"	0.000710610718729516	0.00492958938775092	-1
"GO:0060557"	"positive regulation of vitamin D biosynthetic process"	0.000710610718729516	0.00492958938775092	-1
"GO:0060559"	"positive regulation of calcidiol 1-monooxygenase activity"	0.000710610718729516	0.00492958938775092	-1
"GO:0071725"	"response to triacyl bacterial lipopeptide"	0.000710610718729516	0.00492958938775092	-1
"GO:0071727"	"cellular response to triacyl bacterial lipopeptide"	0.000710610718729516	0.00492958938775092	-1
"GO:2000552"	"negative regulation of T-helper 2 cell cytokine production"	0.000710610718729516	0.00492958938775092	-1
"GO:0051896"	"regulation of protein kinase B signaling"	0.000719985618254177	0.0049869754232215	-1
"GO:0002923"	"regulation of humoral immune response mediated by circulating immunoglobulin"	0.000731066505396132	0.00501002091501016	-1
"GO:0006957"	"complement activation, alternative pathway"	0.000731066505396132	0.00501002091501016	-1
"GO:0031033"	"myosin filament organization"	0.000731066505396132	0.00501002091501016	-1
"GO:0045086"	"positive regulation of interleukin-2 biosynthetic process"	0.000731066505396132	0.00501002091501016	-1
"GO:0072540"	"T-helper 17 cell lineage commitment"	0.000731066505396132	0.00501002091501016	-1
"GO:1900165"	"negative regulation of interleukin-6 secretion"	0.000731066505396132	0.00501002091501016	-1
"GO:2000402"	"negative regulation of lymphocyte migration"	0.000731066505396132	0.00501002091501016	-1
"GO:0046328"	"regulation of JNK cascade"	0.000733738357517779	0.00502072404092726	-1
"GO:0032273"	"positive regulation of protein polymerization"	0.000749230255357588	0.0050922831362706	-1
"GO:0010893"	"positive regulation of steroid biosynthetic process"	0.000749825462913159	0.0050922831362706	-1
"GO:0050901"	"leukocyte tethering or rolling"	0.000749825462913159	0.0050922831362706	-1
"GO:0060343"	"trabecula formation"	0.000749825462913159	0.0050922831362706	-1
"GO:0071402"	"cellular response to lipoprotein particle stimulus"	0.000749825462913159	0.0050922831362706	-1
"GO:2001233"	"regulation of apoptotic signaling pathway"	0.000761724780370022	0.00516533910286898	-1
"GO:0045907"	"positive regulation of vasoconstriction"	0.000780266605525964	0.00527525539132128	-1
"GO:0050702"	"interleukin-1 beta secretion"	0.000780266605525964	0.00527525539132128	-1
"GO:0050852"	"T cell receptor signaling pathway"	0.000789449607319662	0.00532937399090572	-1
"GO:0072330"	"monocarboxylic acid biosynthetic process"	0.000794608717914363	0.0053562074979533	-1
"GO:2001237"	"negative regulation of extrinsic apoptotic signaling pathway"	0.000835823651238114	0.00562564043831843	-1
"GO:0002762"	"negative regulation of myeloid leukocyte differentiation"	0.000860069753290769	0.0057566431344278	-1
"GO:1904064"	"positive regulation of cation transmembrane transport"	0.00086338800472878	0.0057566431344278	-1
"GO:0002507"	"tolerance induction"	0.000864196482042112	0.0057566431344278	-1
"GO:0045671"	"negative regulation of osteoclast differentiation"	0.000864196482042112	0.0057566431344278	-1
"GO:0072539"	"T-helper 17 cell differentiation"	0.000864196482042112	0.0057566431344278	-1
"GO:1900745"	"positive regulation of p38MAPK cascade"	0.000864196482042112	0.0057566431344278	-1
"GO:1902932"	"positive regulation of alcohol biosynthetic process"	0.000864196482042112	0.0057566431344278	-1
"GO:0032418"	"lysosome localization"	0.000876429370438278	0.00582954418013578	-1
"GO:0002430"	"complement receptor mediated signaling pathway"	0.000939509180105453	0.00618544399070883	-1
"GO:0002551"	"mast cell chemotaxis"	0.000939509180105453	0.00618544399070883	-1
"GO:0003093"	"regulation of glomerular filtration"	0.000939509180105453	0.00618544399070883	-1
"GO:0010885"	"regulation of cholesterol storage"	0.000939509180105453	0.00618544399070883	-1
"GO:0015802"	"basic amino acid transport"	0.000939509180105453	0.00618544399070883	-1
"GO:0050711"	"negative regulation of interleukin-1 secretion"	0.000939509180105453	0.00618544399070883	-1
"GO:0070942"	"neutrophil mediated cytotoxicity"	0.000939509180105453	0.00618544399070883	-1
"GO:2001259"	"positive regulation of cation channel activity"	0.000942660898024476	0.00619078324929063	-1
"GO:0033173"	"calcineurin-NFAT signaling cascade"	0.000945795097338012	0.00619078324929063	-1
"GO:0046638"	"positive regulation of alpha-beta T cell differentiation"	0.000945795097338012	0.00619078324929063	-1
"GO:0051955"	"regulation of amino acid transport"	0.000945795097338012	0.00619078324929063	-1
"GO:1902905"	"positive regulation of supramolecular fiber organization"	0.000970554733609121	0.00634366916201453	-1
"GO:0031295"	"T cell costimulation"	0.000990327367923223	0.006454251707661	-1
"GO:0070296"	"sarcoplasmic reticulum calcium ion transport"	0.000990327367923223	0.006454251707661	-1
"GO:0043281"	"regulation of cysteine-type endopeptidase activity involved in apoptotic process"	0.00100899255781557	0.00656643645899252	-1
"GO:1901652"	"response to peptide"	0.00101398806164152	0.006589465521271	-1
"GO:1901568"	"fatty acid derivative metabolic process"	0.00101738059754337	0.00660202646009849	-1
"GO:0009266"	"response to temperature stimulus"	0.00102919356553375	0.00666911532508474	-1
"GO:0030865"	"cortical cytoskeleton organization"	0.00103771153088101	0.00668599608856812	-1
"GO:0043370"	"regulation of CD4-positive, alpha-beta T cell differentiation"	0.00103771153088101	0.00668599608856812	-1
"GO:0060760"	"positive regulation of response to cytokine stimulus"	0.00103771153088101	0.00668599608856812	-1
"GO:1902930"	"regulation of alcohol biosynthetic process"	0.00103771153088101	0.00668599608856812	-1
"GO:0032872"	"regulation of stress-activated MAPK cascade"	0.00104583586559661	0.0067287562163492	-1
"GO:0033002"	"muscle cell proliferation"	0.00112087493250457	0.00718165069421626	-1
"GO:0070302"	"regulation of stress-activated protein kinase signaling cascade"	0.00112087493250457	0.00718165069421626	-1
"GO:0009408"	"response to heat"	0.00112099168474833	0.00718165069421626	-1
"GO:0002438"	"acute inflammatory response to antigenic stimulus"	0.00112885398737531	0.00720141972482164	-1
"GO:0033005"	"positive regulation of mast cell activation"	0.00112885398737531	0.00720141972482164	-1
"GO:0061082"	"myeloid leukocyte cytokine production"	0.00112885398737531	0.00720141972482164	-1
"GO:0019229"	"regulation of vasoconstriction"	0.00116462894205962	0.00740874360750445	-1
"GO:0070228"	"regulation of lymphocyte apoptotic process"	0.00116462894205962	0.00740874360750445	-1
"GO:0060537"	"muscle tissue development"	0.00117674348822334	0.00742566095816793	-1
"GO:0002885"	"positive regulation of hypersensitivity"	0.00118206409239021	0.00742566095816793	-1
"GO:0032604"	"granulocyte macrophage colony-stimulating factor production"	0.00118206409239021	0.00742566095816793	-1
"GO:0032645"	"regulation of granulocyte macrophage colony-stimulating factor production"	0.00118206409239021	0.00742566095816793	-1
"GO:0034116"	"positive regulation of heterotypic cell-cell adhesion"	0.00118206409239021	0.00742566095816793	-1
"GO:0035745"	"T-helper 2 cell cytokine production"	0.00118206409239021	0.00742566095816793	-1
"GO:0051712"	"positive regulation of killing of cells of other organism"	0.00118206409239021	0.00742566095816793	-1
"GO:0097531"	"mast cell migration"	0.00118206409239021	0.00742566095816793	-1
"GO:2000341"	"regulation of chemokine (C-X-C motif) ligand 2 production"	0.00118206409239021	0.00742566095816793	-1
"GO:0045598"	"regulation of fat cell differentiation"	0.00123525728973931	0.00774905509222036	-1
"GO:0097720"	"calcineurin-mediated signaling"	0.00124120931157413	0.00777560902527672	-1
"GO:0007254"	"JNK cascade"	0.00126667796574483	0.00792418317989468	-1
"GO:0031294"	"lymphocyte costimulation"	0.00128041153676146	0.00797699914706901	-1
"GO:0033081"	"regulation of T cell differentiation in thymus"	0.00128041153676146	0.00797699914706901	-1
"GO:1904467"	"regulation of tumor necrosis factor secretion"	0.00128041153676146	0.00797699914706901	-1
"GO:0033674"	"positive regulation of kinase activity"	0.00128843427711109	0.00801593980106392	-1
"GO:0051224"	"negative regulation of protein transport"	0.00131442384064623	0.00816639976819079	-1
"GO:0061383"	"trabecula morphogenesis"	0.00135334377150128	0.00837369887619737	-1
"GO:1904705"	"regulation of vascular smooth muscle cell proliferation"	0.00135334377150128	0.00837369887619737	-1
"GO:1990874"	"vascular smooth muscle cell proliferation"	0.00135334377150128	0.00837369887619737	-1
"GO:0014896"	"muscle hypertrophy"	0.00139989660082201	0.0084829921209939	-1
"GO:0045860"	"positive regulation of protein kinase activity"	0.00140602683396534	0.0084829921209939	-1
"GO:0001802"	"type III hypersensitivity"	0.00140664251398307	0.0084829921209939	-1
"GO:0001803"	"regulation of type III hypersensitivity"	0.00140664251398307	0.0084829921209939	-1
"GO:0001805"	"positive regulation of type III hypersensitivity"	0.00140664251398307	0.0084829921209939	-1
"GO:0031443"	"fast-twitch skeletal muscle fiber contraction"	0.00140664251398307	0.0084829921209939	-1
"GO:0035995"	"detection of muscle stretch"	0.00140664251398307	0.0084829921209939	-1
"GO:0043378"	"positive regulation of CD8-positive, alpha-beta T cell differentiation"	0.00140664251398307	0.0084829921209939	-1
"GO:0045917"	"positive regulation of complement activation"	0.00140664251398307	0.0084829921209939	-1
"GO:0046136"	"positive regulation of vitamin metabolic process"	0.00140664251398307	0.0084829921209939	-1
"GO:0046813"	"receptor-mediated virion attachment to host cell"	0.00140664251398307	0.0084829921209939	-1
"GO:0070947"	"neutrophil mediated killing of fungus"	0.00140664251398307	0.0084829921209939	-1
"GO:0071673"	"positive regulation of smooth muscle cell chemotaxis"	0.00140664251398307	0.0084829921209939	-1
"GO:0071724"	"response to diacyl bacterial lipopeptide"	0.00140664251398307	0.0084829921209939	-1
"GO:0071726"	"cellular response to diacyl bacterial lipopeptide"	0.00140664251398307	0.0084829921209939	-1
"GO:2000259"	"positive regulation of protein activation cascade"	0.00140664251398307	0.0084829921209939	-1
"GO:2000503"	"positive regulation of natural killer cell chemotaxis"	0.00140664251398307	0.0084829921209939	-1
"GO:2000660"	"negative regulation of interleukin-1-mediated signaling pathway"	0.00140664251398307	0.0084829921209939	-1
"GO:2000669"	"negative regulation of dendritic cell apoptotic process"	0.00140664251398307	0.0084829921209939	-1
"GO:0038034"	"signal transduction in absence of ligand"	0.0014245673105798	0.0085682419491389	-1
"GO:0097192"	"extrinsic apoptotic signaling pathway in absence of ligand"	0.0014245673105798	0.0085682419491389	-1
"GO:0032874"	"positive regulation of stress-activated MAPK cascade"	0.00143818740774837	0.00861372051534518	-1
"GO:0001779"	"natural killer cell differentiation"	0.00144563350529523	0.00861372051534518	-1
"GO:0032660"	"regulation of interleukin-17 production"	0.00144563350529523	0.00861372051534518	-1
"GO:0072538"	"T-helper 17 type immune response"	0.00144563350529523	0.00861372051534518	-1
"GO:0010878"	"cholesterol storage"	0.00146069503322347	0.00861372051534518	-1
"GO:0030656"	"regulation of vitamin metabolic process"	0.00146069503322347	0.00861372051534518	-1
"GO:0030730"	"sequestering of triglyceride"	0.00146069503322347	0.00861372051534518	-1
"GO:0034162"	"toll-like receptor 9 signaling pathway"	0.00146069503322347	0.00861372051534518	-1
"GO:0051709"	"regulation of killing of cells of other organism"	0.00146069503322347	0.00861372051534518	-1
"GO:0060100"	"positive regulation of phagocytosis, engulfment"	0.00146069503322347	0.00861372051534518	-1
"GO:0070234"	"positive regulation of T cell apoptotic process"	0.00146069503322347	0.00861372051534518	-1
"GO:0071404"	"cellular response to low-density lipoprotein particle stimulus"	0.00146069503322347	0.00861372051534518	-1
"GO:0072567"	"chemokine (C-X-C motif) ligand 2 production"	0.00146069503322347	0.00861372051534518	-1
"GO:1901077"	"regulation of relaxation of muscle"	0.00146069503322347	0.00861372051534518	-1
"GO:1905155"	"positive regulation of membrane invagination"	0.00146069503322347	0.00861372051534518	-1
"GO:0050922"	"negative regulation of chemotaxis"	0.0014727750493709	0.00867364784935491	-1
"GO:1904659"	"glucose transmembrane transport"	0.00147742467939516	0.00868971628726175	-1
"GO:0070304"	"positive regulation of stress-activated protein kinase signaling cascade"	0.00149739079656534	0.00879105028806837	-1
"GO:0045926"	"negative regulation of growth"	0.00149854074112331	0.00879105028806837	-1
"GO:0031334"	"positive regulation of protein complex assembly"	0.00151562073164466	0.00887973130729121	-1
"GO:0070613"	"regulation of protein processing"	0.00152034979702446	0.00888442135909772	-1
"GO:1904427"	"positive regulation of calcium ion transmembrane transport"	0.00152034979702446	0.00888442135909772	-1
"GO:0008645"	"hexose transmembrane transport"	0.00155826051615205	0.00908249009607696	-1
"GO:0050829"	"defense response to Gram-negative bacterium"	0.00155826051615205	0.00908249009607696	-1
"GO:1904950"	"negative regulation of establishment of protein localization"	0.00157565560224856	0.00917205957396425	-1
"GO:0042063"	"gliogenesis"	0.00160638623192255	0.00933892664136978	-1
"GO:0032479"	"regulation of type I interferon production"	0.00162095610858534	0.00936376634896233	-1
"GO:0008064"	"regulation of actin polymerization or depolymerization"	0.00162167306054163	0.00936376634896233	-1
"GO:0006775"	"fat-soluble vitamin metabolic process"	0.00162515069288866	0.00936376634896233	-1
"GO:0030810"	"positive regulation of nucleotide biosynthetic process"	0.00162515069288866	0.00936376634896233	-1
"GO:1900373"	"positive regulation of purine nucleotide biosynthetic process"	0.00162515069288866	0.00936376634896233	-1
"GO:1990774"	"tumor necrosis factor secretion"	0.00162515069288866	0.00936376634896233	-1
"GO:2000108"	"positive regulation of leukocyte apoptotic process"	0.00162515069288866	0.00936376634896233	-1
"GO:1903317"	"regulation of protein maturation"	0.00172654221095656	0.00993148316234946	-1
"GO:0015749"	"monosaccharide transmembrane transport"	0.00173023905716034	0.00993148316234946	-1
"GO:0002704"	"negative regulation of leukocyte mediated immunity"	0.00173466099895116	0.00993148316234946	-1
"GO:0031641"	"regulation of myelination"	0.00173466099895116	0.00993148316234946	-1
"GO:0045620"	"negative regulation of lymphocyte differentiation"	0.00173466099895116	0.00993148316234946	-1
"GO:0032271"	"regulation of protein polymerization"	0.00175161653670601	0.00996096993947326	-1
"GO:0001977"	"renal system process involved in regulation of blood volume"	0.00177725021913662	0.00996096993947326	-1
"GO:0002295"	"T-helper cell lineage commitment"	0.00177725021913662	0.00996096993947326	-1
"GO:0002407"	"dendritic cell chemotaxis"	0.00177725021913662	0.00996096993947326	-1
"GO:0002431"	"Fc receptor mediated stimulatory signaling pathway"	0.00177725021913662	0.00996096993947326	-1
"GO:0002689"	"negative regulation of leukocyte chemotaxis"	0.00177725021913662	0.00996096993947326	-1
"GO:0002866"	"positive regulation of acute inflammatory response to antigenic stimulus"	0.00177725021913662	0.00996096993947326	-1
"GO:0006968"	"cellular defense response"	0.00177725021913662	0.00996096993947326	-1
"GO:0030449"	"regulation of complement activation"	0.00177725021913662	0.00996096993947326	-1
"GO:0032570"	"response to progesterone"	0.00177725021913662	0.00996096993947326	-1
"GO:0042359"	"vitamin D metabolic process"	0.00177725021913662	0.00996096993947326	-1
"GO:0043374"	"CD8-positive, alpha-beta T cell differentiation"	0.00177725021913662	0.00996096993947326	-1
"GO:0045059"	"positive thymic T cell selection"	0.00177725021913662	0.00996096993947326	-1
"GO:0051852"	"disruption by host of symbiont cells"	0.00177725021913662	0.00996096993947326	-1
"GO:0051873"	"killing by host of symbiont cells"	0.00177725021913662	0.00996096993947326	-1
"GO:0071379"	"cellular response to prostaglandin stimulus"	0.00177725021913662	0.00996096993947326	-1
"GO:0072672"	"neutrophil extravasation"	0.00177725021913662	0.00996096993947326	-1
"GO:0046330"	"positive regulation of JNK cascade"	0.00178192812511602	0.00997482785878685	-1
